seed,kernel,iteration,best_obj_val,function
7,gcauchy,45,-0.342923554083441,DNA
7,gcauchy,46,-0.342923554083441,DNA
7,gcauchy,47,-0.342923554083441,DNA
7,gcauchy,48,-0.342923554083441,DNA
7,gcauchy,49,-0.342923554083441,DNA
7,gcauchy,50,-0.342923554083441,DNA
7,gcauchy,51,-0.342923554083441,DNA
7,gcauchy,52,-0.342923554083441,DNA
7,gcauchy,53,-0.342923554083441,DNA
7,gcauchy,54,-0.342923554083441,DNA
7,gcauchy,55,-0.342923554083441,DNA
7,gcauchy,56,-0.3367238214315844,DNA
7,gcauchy,57,-0.3367238214315844,DNA
7,gcauchy,58,-0.3367238214315844,DNA
7,gcauchy,59,-0.3367238214315844,DNA
7,gcauchy,60,-0.3367238214315844,DNA
7,gcauchy,61,-0.3367238214315844,DNA
7,gcauchy,62,-0.3367238214315844,DNA
7,gcauchy,63,-0.3367238214315844,DNA
7,gcauchy,64,-0.3367238214315844,DNA
7,gcauchy,65,-0.3367238214315844,DNA
7,gcauchy,66,-0.3367238214315844,DNA
7,gcauchy,67,-0.3367238214315844,DNA
7,gcauchy,68,-0.3367238214315844,DNA
7,gcauchy,69,-0.3367238214315844,DNA
7,gcauchy,70,-0.3367238214315844,DNA
7,gcauchy,71,-0.3367238214315844,DNA
7,gcauchy,72,-0.3367238214315844,DNA
7,gcauchy,73,-0.3367238214315844,DNA
7,gcauchy,74,-0.3367238214315844,DNA
7,gcauchy,75,-0.3367238214315844,DNA
7,gcauchy,76,-0.3364300293656664,DNA
7,gcauchy,77,-0.3364300293656664,DNA
7,gcauchy,78,-0.3364300293656664,DNA
7,gcauchy,79,-0.3364300293656664,DNA
7,gcauchy,80,-0.3364300293656664,DNA
7,gcauchy,81,-0.3364300293656664,DNA
7,gcauchy,82,-0.3364300293656664,DNA
7,gcauchy,83,-0.3364300293656664,DNA
7,gcauchy,84,-0.3364300293656664,DNA
7,gcauchy,85,-0.3364300293656664,DNA
7,gcauchy,86,-0.3364300293656664,DNA
7,gcauchy,87,-0.3364300293656664,DNA
7,gcauchy,88,-0.3364300293656664,DNA
7,gcauchy,89,-0.3364300293656664,DNA
7,gcauchy,90,-0.3364300293656664,DNA
7,gcauchy,91,-0.3364300293656664,DNA
7,gcauchy,92,-0.3364300293656664,DNA
7,gcauchy,93,-0.3364300293656664,DNA
7,gcauchy,94,-0.3364300293656664,DNA
7,gcauchy,95,-0.3364300293656664,DNA
7,gcauchy,96,-0.3364300293656664,DNA
7,gcauchy,97,-0.3364300293656664,DNA
7,gcauchy,98,-0.3364300293656664,DNA
7,gcauchy,99,-0.3227673611283919,DNA
7,gcauchy,100,-0.3227673611283919,DNA
7,gcauchy,101,-0.3222394848296513,DNA
7,gcauchy,102,-0.3222394848296513,DNA
7,gcauchy,103,-0.3222394848296513,DNA
7,gcauchy,104,-0.3222394848296513,DNA
7,gcauchy,105,-0.3222394848296513,DNA
7,gcauchy,106,-0.3222394848296513,DNA
7,gcauchy,107,-0.3222394848296513,DNA
7,gcauchy,108,-0.3222394848296513,DNA
7,gcauchy,109,-0.3222394848296513,DNA
7,gcauchy,110,-0.3222394848296513,DNA
7,gcauchy,111,-0.3185925008298588,DNA
7,gcauchy,112,-0.3185925008298588,DNA
7,gcauchy,113,-0.3185925008298588,DNA
7,gcauchy,114,-0.3185925008298588,DNA
7,gcauchy,115,-0.3185925008298588,DNA
7,gcauchy,116,-0.3162470036710305,DNA
7,gcauchy,117,-0.3162470036710305,DNA
7,gcauchy,118,-0.3162470036710305,DNA
7,gcauchy,119,-0.3162470036710305,DNA
7,gcauchy,120,-0.3162470036710305,DNA
7,gcauchy,121,-0.3162470036710305,DNA
7,gcauchy,122,-0.3162470036710305,DNA
7,gcauchy,123,-0.3162470036710305,DNA
7,gcauchy,124,-0.3162470036710305,DNA
7,gcauchy,125,-0.3162470036710305,DNA
7,gcauchy,126,-0.3162470036710305,DNA
7,gcauchy,127,-0.3162470036710305,DNA
7,gcauchy,128,-0.3162470036710305,DNA
7,gcauchy,129,-0.3162470036710305,DNA
7,gcauchy,130,-0.314981869746205,DNA
7,gcauchy,131,-0.3146550190095626,DNA
7,gcauchy,132,-0.3146550190095626,DNA
7,gcauchy,133,-0.3146550190095626,DNA
7,gcauchy,134,-0.3146550190095626,DNA
7,gcauchy,135,-0.3132100493418082,DNA
7,gcauchy,136,-0.3132100493418082,DNA
7,gcauchy,137,-0.3132100493418082,DNA
7,gcauchy,138,-0.3117741453331926,DNA
7,gcauchy,139,-0.3117741453331926,DNA
7,gcauchy,140,-0.3107155217625806,DNA
7,gcauchy,141,-0.3107155217625806,DNA
7,gcauchy,142,-0.3107155217625806,DNA
7,gcauchy,143,-0.3107155217625806,DNA
7,gcauchy,144,-0.3107155217625806,DNA
7,gcauchy,145,-0.3107155217625806,DNA
7,gcauchy,146,-0.3107155217625806,DNA
7,gcauchy,147,-0.3107155217625806,DNA
7,gcauchy,148,-0.3107155217625806,DNA
7,gcauchy,149,-0.3107155217625806,DNA
7,gcauchy,150,-0.3107155217625806,DNA
7,gcauchy,151,-0.3107155217625806,DNA
7,gcauchy,152,-0.3107155217625806,DNA
7,gcauchy,153,-0.3107155217625806,DNA
7,gcauchy,154,-0.3107155217625806,DNA
7,gcauchy,155,-0.3107155217625806,DNA
7,gcauchy,156,-0.3102940258618794,DNA
7,gcauchy,157,-0.3102940258618794,DNA
7,gcauchy,158,-0.3102940258618794,DNA
7,gcauchy,159,-0.3102940258618794,DNA
7,gcauchy,160,-0.3102940258618794,DNA
7,gcauchy,161,-0.3102940258618794,DNA
7,gcauchy,162,-0.3102940258618794,DNA
7,gcauchy,163,-0.3102940258618794,DNA
7,gcauchy,164,-0.3102940258618794,DNA
7,gcauchy,165,-0.3102940258618794,DNA
7,gcauchy,166,-0.3102940258618794,DNA
7,gcauchy,167,-0.3078646889923047,DNA
7,gcauchy,168,-0.3078646889923047,DNA
7,gcauchy,169,-0.3078646889923047,DNA
7,gcauchy,170,-0.3078646889923047,DNA
7,gcauchy,171,-0.3078646889923047,DNA
7,gcauchy,172,-0.3078646889923047,DNA
7,gcauchy,173,-0.3078646889923047,DNA
7,gcauchy,174,-0.3078646889923047,DNA
7,gcauchy,175,-0.3078646889923047,DNA
7,gcauchy,176,-0.3078646889923047,DNA
7,gcauchy,177,-0.3078646889923047,DNA
7,gcauchy,178,-0.3078646889923047,DNA
7,gcauchy,179,-0.3057571351017832,DNA
7,gcauchy,180,-0.3057571351017832,DNA
7,gcauchy,181,-0.3057571351017832,DNA
7,gcauchy,182,-0.3057571351017832,DNA
7,gcauchy,183,-0.3057571351017832,DNA
7,gcauchy,184,-0.3057571351017832,DNA
7,gcauchy,185,-0.3057571351017832,DNA
7,gcauchy,186,-0.3057571351017832,DNA
7,gcauchy,187,-0.3057571351017832,DNA
7,gcauchy,188,-0.3057571351017832,DNA
7,gcauchy,189,-0.3057571351017832,DNA
7,gcauchy,190,-0.3057571351017832,DNA
7,gcauchy,191,-0.3057571351017832,DNA
7,gcauchy,192,-0.3057571351017832,DNA
7,gcauchy,193,-0.3057571351017832,DNA
7,gcauchy,194,-0.3057571351017832,DNA
7,gcauchy,195,-0.3057571351017832,DNA
7,gcauchy,196,-0.3057571351017832,DNA
7,gcauchy,197,-0.3057571351017832,DNA
7,gcauchy,198,-0.3057571351017832,DNA
7,gcauchy,199,-0.3057571351017832,DNA
7,gcauchy,200,-0.3057571351017832,DNA
7,gcauchy,201,-0.3057571351017832,DNA
7,gcauchy,202,-0.3057571351017832,DNA
7,gcauchy,203,-0.3057571351017832,DNA
7,gcauchy,204,-0.3054998449083986,DNA
7,gcauchy,205,-0.3054998449083986,DNA
7,gcauchy,206,-0.3054998449083986,DNA
7,gcauchy,207,-0.3054998449083986,DNA
7,gcauchy,208,-0.3042713394466455,DNA
7,gcauchy,209,-0.3042713394466455,DNA
7,gcauchy,210,-0.3042713394466455,DNA
7,gcauchy,211,-0.3042713394466455,DNA
7,gcauchy,212,-0.3042713394466455,DNA
7,gcauchy,213,-0.3042713394466455,DNA
7,gcauchy,214,-0.3042713394466455,DNA
7,gcauchy,215,-0.3042713394466455,DNA
7,gcauchy,216,-0.3042713394466455,DNA
7,gcauchy,217,-0.3042713394466455,DNA
7,gcauchy,218,-0.3042713394466455,DNA
7,gcauchy,219,-0.3042713394466455,DNA
7,gcauchy,220,-0.3042713394466455,DNA
7,gcauchy,221,-0.3042713394466455,DNA
7,gcauchy,222,-0.3042713394466455,DNA
7,gcauchy,223,-0.3042713394466455,DNA
7,gcauchy,224,-0.3039375924758365,DNA
7,gcauchy,225,-0.3039375924758365,DNA
7,gcauchy,226,-0.3039375924758365,DNA
7,gcauchy,227,-0.3039375924758365,DNA
7,gcauchy,228,-0.3034820690295944,DNA
7,gcauchy,229,-0.3034820690295944,DNA
7,gcauchy,230,-0.3034481611732173,DNA
7,gcauchy,231,-0.3034481611732173,DNA
7,gcauchy,232,-0.3034481611732173,DNA
7,gcauchy,233,-0.3025471300853563,DNA
7,gcauchy,234,-0.3025471300853563,DNA
7,gcauchy,235,-0.3025471300853563,DNA
7,gcauchy,236,-0.3023184849840364,DNA
7,gcauchy,237,-0.3021018174773873,DNA
7,gcauchy,238,-0.3021018174773873,DNA
7,gcauchy,239,-0.3021018174773873,DNA
7,gcauchy,240,-0.3019738767326831,DNA
7,gcauchy,241,-0.3019738767326831,DNA
7,gcauchy,242,-0.3019738767326831,DNA
7,gcauchy,243,-0.3019738767326831,DNA
7,gcauchy,244,-0.3019738767326831,DNA
7,gcauchy,245,-0.3019738767326831,DNA
7,gcauchy,246,-0.3019738767326831,DNA
7,gcauchy,247,-0.3014682937542669,DNA
7,gcauchy,248,-0.3014682937542669,DNA
7,gcauchy,249,-0.3014682937542669,DNA
7,gcauchy,250,-0.3014682937542669,DNA
7,gcauchy,251,-0.3013483948724839,DNA
7,gcauchy,252,-0.3013483948724839,DNA
7,gcauchy,253,-0.3013483948724839,DNA
7,gcauchy,254,-0.3013483948724839,DNA
7,gcauchy,255,-0.3013483948724839,DNA
7,gcauchy,256,-0.3013483948724839,DNA
7,gcauchy,257,-0.3013483948724839,DNA
7,gcauchy,258,-0.3013483948724839,DNA
7,gcauchy,259,-0.300389064374747,DNA
7,gcauchy,260,-0.300389064374747,DNA
7,gcauchy,261,-0.300389064374747,DNA
7,gcauchy,262,-0.300389064374747,DNA
7,gcauchy,263,-0.300389064374747,DNA
7,gcauchy,264,-0.2996803381883816,DNA
7,gcauchy,265,-0.2996803381883816,DNA
7,gcauchy,266,-0.2996803381883816,DNA
7,gcauchy,267,-0.2996803381883816,DNA
7,gcauchy,268,-0.2996803381883816,DNA
7,gcauchy,269,-0.2996803381883816,DNA
7,gcauchy,270,-0.2996803381883816,DNA
7,gcauchy,271,-0.2996803381883816,DNA
7,gcauchy,272,-0.2996803381883816,DNA
7,gcauchy,273,-0.2996803381883816,DNA
7,gcauchy,274,-0.2996803381883816,DNA
7,gcauchy,275,-0.2996803381883816,DNA
7,gcauchy,276,-0.2996803381883816,DNA
7,gcauchy,277,-0.2996803381883816,DNA
7,gcauchy,278,-0.2996803381883816,DNA
7,gcauchy,279,-0.2994509686210328,DNA
7,gcauchy,280,-0.2994509686210328,DNA
7,gcauchy,281,-0.2994509686210328,DNA
7,gcauchy,282,-0.2994509686210328,DNA
7,gcauchy,283,-0.2994509686210328,DNA
7,gcauchy,284,-0.2992266897161851,DNA
7,gcauchy,285,-0.2992266897161851,DNA
7,gcauchy,286,-0.2992266897161851,DNA
7,gcauchy,287,-0.2992266897161851,DNA
7,gcauchy,288,-0.2992266897161851,DNA
7,gcauchy,289,-0.2992266897161851,DNA
7,gcauchy,290,-0.2992266897161851,DNA
7,gcauchy,291,-0.2992266897161851,DNA
7,gcauchy,292,-0.2992266897161851,DNA
7,gcauchy,293,-0.2992266897161851,DNA
7,gcauchy,294,-0.2992266897161851,DNA
7,gcauchy,295,-0.2992266897161851,DNA
7,gcauchy,296,-0.2992266897161851,DNA
7,gcauchy,297,-0.2992266897161851,DNA
7,gcauchy,298,-0.2992228856554505,DNA
7,gcauchy,299,-0.2992228856554505,DNA
7,gcauchy,300,-0.2992228856554505,DNA
8,gcauchy,1,-0.3403418293415916,DNA
8,gcauchy,2,-0.3403418293415916,DNA
8,gcauchy,3,-0.3403418293415916,DNA
8,gcauchy,4,-0.3403418293415916,DNA
8,gcauchy,5,-0.3403418293415916,DNA
8,gcauchy,6,-0.3403418293415916,DNA
8,gcauchy,7,-0.3403418293415916,DNA
8,gcauchy,8,-0.3403418293415916,DNA
8,gcauchy,9,-0.3403418293415916,DNA
8,gcauchy,10,-0.3403418293415916,DNA
8,gcauchy,11,-0.3403418293415916,DNA
8,gcauchy,12,-0.3403418293415916,DNA
8,gcauchy,13,-0.3403418293415916,DNA
8,gcauchy,14,-0.3403418293415916,DNA
8,gcauchy,15,-0.3403418293415916,DNA
8,gcauchy,16,-0.3403418293415916,DNA
8,gcauchy,17,-0.3403418293415916,DNA
8,gcauchy,18,-0.3403418293415916,DNA
8,gcauchy,19,-0.3403418293415916,DNA
8,gcauchy,20,-0.3403418293415916,DNA
8,gcauchy,21,-0.3403418293415916,DNA
8,gcauchy,22,-0.3403418293415916,DNA
8,gcauchy,23,-0.3403418293415916,DNA
8,gcauchy,24,-0.3403418293415916,DNA
8,gcauchy,25,-0.3403418293415916,DNA
8,gcauchy,26,-0.3403418293415916,DNA
8,gcauchy,27,-0.3403418293415916,DNA
8,gcauchy,28,-0.3403418293415916,DNA
8,gcauchy,29,-0.3403418293415916,DNA
8,gcauchy,30,-0.3403418293415916,DNA
8,gcauchy,31,-0.3219568227848653,DNA
8,gcauchy,32,-0.3219568227848653,DNA
8,gcauchy,33,-0.3219568227848653,DNA
8,gcauchy,34,-0.3219568227848653,DNA
8,gcauchy,35,-0.3219568227848653,DNA
8,gcauchy,36,-0.3219568227848653,DNA
8,gcauchy,37,-0.3219568227848653,DNA
8,gcauchy,38,-0.3219568227848653,DNA
8,gcauchy,39,-0.3219568227848653,DNA
8,gcauchy,40,-0.3219568227848653,DNA
8,gcauchy,41,-0.3219568227848653,DNA
8,gcauchy,42,-0.3219568227848653,DNA
8,gcauchy,43,-0.3184493893340391,DNA
8,gcauchy,44,-0.3184493893340391,DNA
8,gcauchy,45,-0.3184493893340391,DNA
8,gcauchy,46,-0.3184493893340391,DNA
8,gcauchy,47,-0.3184493893340391,DNA
8,gcauchy,48,-0.3184493893340391,DNA
8,gcauchy,49,-0.3184493893340391,DNA
8,gcauchy,50,-0.3184493893340391,DNA
8,gcauchy,51,-0.3184493893340391,DNA
8,gcauchy,52,-0.3184493893340391,DNA
8,gcauchy,53,-0.3184493893340391,DNA
8,gcauchy,54,-0.3175627090586491,DNA
8,gcauchy,55,-0.3175627090586491,DNA
8,gcauchy,56,-0.3175627090586491,DNA
8,gcauchy,57,-0.3175627090586491,DNA
8,gcauchy,58,-0.3175627090586491,DNA
8,gcauchy,59,-0.3175627090586491,DNA
8,gcauchy,60,-0.3165190293790498,DNA
8,gcauchy,61,-0.3165190293790498,DNA
8,gcauchy,62,-0.3165190293790498,DNA
8,gcauchy,63,-0.3165190293790498,DNA
8,gcauchy,64,-0.3153763051396605,DNA
8,gcauchy,65,-0.3153763051396605,DNA
8,gcauchy,66,-0.3138272194161555,DNA
8,gcauchy,67,-0.3135174424682569,DNA
8,gcauchy,68,-0.3135174424682569,DNA
8,gcauchy,69,-0.3120624490251736,DNA
8,gcauchy,70,-0.3104022901183886,DNA
8,gcauchy,71,-0.3104022901183886,DNA
8,gcauchy,72,-0.3104022901183886,DNA
8,gcauchy,73,-0.3104022901183886,DNA
8,gcauchy,74,-0.3104022901183886,DNA
8,gcauchy,75,-0.3103619151117888,DNA
8,gcauchy,76,-0.3103619151117888,DNA
8,gcauchy,77,-0.3103619151117888,DNA
8,gcauchy,78,-0.3103619151117888,DNA
8,gcauchy,79,-0.3103619151117888,DNA
8,gcauchy,80,-0.3103619151117888,DNA
8,gcauchy,81,-0.3103619151117888,DNA
8,gcauchy,82,-0.3103619151117888,DNA
8,gcauchy,83,-0.3103619151117888,DNA
8,gcauchy,84,-0.3103619151117888,DNA
8,gcauchy,85,-0.3103619151117888,DNA
8,gcauchy,86,-0.3103619151117888,DNA
8,gcauchy,87,-0.3103619151117888,DNA
8,gcauchy,88,-0.3103619151117888,DNA
8,gcauchy,89,-0.3103619151117888,DNA
8,gcauchy,90,-0.3103619151117888,DNA
8,gcauchy,91,-0.3103619151117888,DNA
8,gcauchy,92,-0.3103619151117888,DNA
8,gcauchy,93,-0.3103619151117888,DNA
8,gcauchy,94,-0.3103619151117888,DNA
8,gcauchy,95,-0.3095456015494495,DNA
8,gcauchy,96,-0.3095456015494495,DNA
8,gcauchy,97,-0.3095456015494495,DNA
8,gcauchy,98,-0.3095456015494495,DNA
8,gcauchy,99,-0.3095456015494495,DNA
8,gcauchy,100,-0.3095456015494495,DNA
8,gcauchy,101,-0.3090297456177464,DNA
8,gcauchy,102,-0.3090297456177464,DNA
8,gcauchy,103,-0.3090297456177464,DNA
8,gcauchy,104,-0.3083320849892838,DNA
8,gcauchy,105,-0.3083320849892838,DNA
8,gcauchy,106,-0.3083320849892838,DNA
8,gcauchy,107,-0.3083320849892838,DNA
8,gcauchy,108,-0.3083320849892838,DNA
8,gcauchy,109,-0.3083320849892838,DNA
8,gcauchy,110,-0.3075731857552676,DNA
8,gcauchy,111,-0.3075731857552676,DNA
8,gcauchy,112,-0.3075731857552676,DNA
8,gcauchy,113,-0.3075731857552676,DNA
8,gcauchy,114,-0.3075731857552676,DNA
8,gcauchy,115,-0.3075731857552676,DNA
8,gcauchy,116,-0.306127667758521,DNA
8,gcauchy,117,-0.306127667758521,DNA
8,gcauchy,118,-0.306127667758521,DNA
8,gcauchy,119,-0.306127667758521,DNA
8,gcauchy,120,-0.306127667758521,DNA
8,gcauchy,121,-0.306127667758521,DNA
8,gcauchy,122,-0.306127667758521,DNA
8,gcauchy,123,-0.306127667758521,DNA
8,gcauchy,124,-0.306127667758521,DNA
8,gcauchy,125,-0.306127667758521,DNA
8,gcauchy,126,-0.306127667758521,DNA
8,gcauchy,127,-0.306127667758521,DNA
8,gcauchy,128,-0.306127667758521,DNA
8,gcauchy,129,-0.306127667758521,DNA
8,gcauchy,130,-0.306127667758521,DNA
8,gcauchy,131,-0.306127667758521,DNA
8,gcauchy,132,-0.306127667758521,DNA
8,gcauchy,133,-0.306127667758521,DNA
8,gcauchy,134,-0.306127667758521,DNA
8,gcauchy,135,-0.3057085209904187,DNA
8,gcauchy,136,-0.3057085209904187,DNA
8,gcauchy,137,-0.3057085209904187,DNA
8,gcauchy,138,-0.3057085209904187,DNA
8,gcauchy,139,-0.3057085209904187,DNA
8,gcauchy,140,-0.3057085209904187,DNA
8,gcauchy,141,-0.3057085209904187,DNA
8,gcauchy,142,-0.3057085209904187,DNA
8,gcauchy,143,-0.3057085209904187,DNA
8,gcauchy,144,-0.3057085209904187,DNA
8,gcauchy,145,-0.3057085209904187,DNA
8,gcauchy,146,-0.3057085209904187,DNA
8,gcauchy,147,-0.3057085209904187,DNA
8,gcauchy,148,-0.3057085209904187,DNA
8,gcauchy,149,-0.3057085209904187,DNA
8,gcauchy,150,-0.3057085209904187,DNA
8,gcauchy,151,-0.3057085209904187,DNA
8,gcauchy,152,-0.3057085209904187,DNA
8,gcauchy,153,-0.3057085209904187,DNA
8,gcauchy,154,-0.3057085209904187,DNA
8,gcauchy,155,-0.3057085209904187,DNA
8,gcauchy,156,-0.3057085209904187,DNA
8,gcauchy,157,-0.3057085209904187,DNA
8,gcauchy,158,-0.3051067349440322,DNA
8,gcauchy,159,-0.3051067349440322,DNA
8,gcauchy,160,-0.3039497192547946,DNA
8,gcauchy,161,-0.3039497192547946,DNA
8,gcauchy,162,-0.3039497192547946,DNA
8,gcauchy,163,-0.3039497192547946,DNA
8,gcauchy,164,-0.3039497192547946,DNA
8,gcauchy,165,-0.3039497192547946,DNA
8,gcauchy,166,-0.3039497192547946,DNA
8,gcauchy,167,-0.3039497192547946,DNA
8,gcauchy,168,-0.3039497192547946,DNA
8,gcauchy,169,-0.3039497192547946,DNA
8,gcauchy,170,-0.3039497192547946,DNA
8,gcauchy,171,-0.3039497192547946,DNA
8,gcauchy,172,-0.3021941762308186,DNA
8,gcauchy,173,-0.3021941762308186,DNA
8,gcauchy,174,-0.3021941762308186,DNA
8,gcauchy,175,-0.3021941762308186,DNA
8,gcauchy,176,-0.3021941762308186,DNA
8,gcauchy,177,-0.3021941762308186,DNA
8,gcauchy,178,-0.3021941762308186,DNA
8,gcauchy,179,-0.3021941762308186,DNA
8,gcauchy,180,-0.3021941762308186,DNA
8,gcauchy,181,-0.3021941762308186,DNA
8,gcauchy,182,-0.3021941762308186,DNA
8,gcauchy,183,-0.3014068868843478,DNA
8,gcauchy,184,-0.3014068868843478,DNA
8,gcauchy,185,-0.3014068868843478,DNA
8,gcauchy,186,-0.3014068868843478,DNA
8,gcauchy,187,-0.3014068868843478,DNA
8,gcauchy,188,-0.3014068868843478,DNA
8,gcauchy,189,-0.3014068868843478,DNA
8,gcauchy,190,-0.3014068868843478,DNA
8,gcauchy,191,-0.3014068868843478,DNA
8,gcauchy,192,-0.3014068868843478,DNA
8,gcauchy,193,-0.3014068868843478,DNA
8,gcauchy,194,-0.3014068868843478,DNA
8,gcauchy,195,-0.3014068868843478,DNA
8,gcauchy,196,-0.3014068868843478,DNA
8,gcauchy,197,-0.3011198950181365,DNA
8,gcauchy,198,-0.3011198950181365,DNA
8,gcauchy,199,-0.3010523765596228,DNA
8,gcauchy,200,-0.3010523765596228,DNA
8,gcauchy,201,-0.3010523765596228,DNA
8,gcauchy,202,-0.3010523765596228,DNA
8,gcauchy,203,-0.3010523765596228,DNA
8,gcauchy,204,-0.3010523765596228,DNA
8,gcauchy,205,-0.3010523765596228,DNA
8,gcauchy,206,-0.3010523765596228,DNA
8,gcauchy,207,-0.3007226723430431,DNA
8,gcauchy,208,-0.3007226723430431,DNA
8,gcauchy,209,-0.3007226723430431,DNA
8,gcauchy,210,-0.3007226723430431,DNA
8,gcauchy,211,-0.3007020531263927,DNA
8,gcauchy,212,-0.3007020531263927,DNA
8,gcauchy,213,-0.3007020531263927,DNA
8,gcauchy,214,-0.3006924734217239,DNA
8,gcauchy,215,-0.3006924734217239,DNA
8,gcauchy,216,-0.3006924734217239,DNA
8,gcauchy,217,-0.3006924734217239,DNA
8,gcauchy,218,-0.3002223460628962,DNA
8,gcauchy,219,-0.3002223460628962,DNA
8,gcauchy,220,-0.2998047206416115,DNA
8,gcauchy,221,-0.2998047206416115,DNA
8,gcauchy,222,-0.2998047206416115,DNA
8,gcauchy,223,-0.2998047206416115,DNA
8,gcauchy,224,-0.2998047206416115,DNA
8,gcauchy,225,-0.2998047206416115,DNA
8,gcauchy,226,-0.2998047206416115,DNA
8,gcauchy,227,-0.2998047206416115,DNA
8,gcauchy,228,-0.2998047206416115,DNA
8,gcauchy,229,-0.2998047206416115,DNA
8,gcauchy,230,-0.2998047206416115,DNA
8,gcauchy,231,-0.2998047206416115,DNA
8,gcauchy,232,-0.2998047206416115,DNA
8,gcauchy,233,-0.2998047206416115,DNA
8,gcauchy,234,-0.2998047206416115,DNA
8,gcauchy,235,-0.2998047206416115,DNA
8,gcauchy,236,-0.2998047206416115,DNA
8,gcauchy,237,-0.2998047206416115,DNA
8,gcauchy,238,-0.2998047206416115,DNA
8,gcauchy,239,-0.2998047206416115,DNA
8,gcauchy,240,-0.2998047206416115,DNA
8,gcauchy,241,-0.2998047206416115,DNA
8,gcauchy,242,-0.2998047206416115,DNA
8,gcauchy,243,-0.2998047206416115,DNA
8,gcauchy,244,-0.2998047206416115,DNA
8,gcauchy,245,-0.2998047206416115,DNA
8,gcauchy,246,-0.2998047206416115,DNA
8,gcauchy,247,-0.2998047206416115,DNA
8,gcauchy,248,-0.2998047206416115,DNA
8,gcauchy,249,-0.2998047206416115,DNA
8,gcauchy,250,-0.2998047206416115,DNA
8,gcauchy,251,-0.2998047206416115,DNA
8,gcauchy,252,-0.2998047206416115,DNA
8,gcauchy,253,-0.2998047206416115,DNA
8,gcauchy,254,-0.2998047206416115,DNA
8,gcauchy,255,-0.2998047206416115,DNA
8,gcauchy,256,-0.2998047206416115,DNA
8,gcauchy,257,-0.2998047206416115,DNA
8,gcauchy,258,-0.2998047206416115,DNA
8,gcauchy,259,-0.2998047206416115,DNA
8,gcauchy,260,-0.2998047206416115,DNA
8,gcauchy,261,-0.2998047206416115,DNA
8,gcauchy,262,-0.2998047206416115,DNA
8,gcauchy,263,-0.2998047206416115,DNA
8,gcauchy,264,-0.2998047206416115,DNA
8,gcauchy,265,-0.2998047206416115,DNA
8,gcauchy,266,-0.2998047206416115,DNA
8,gcauchy,267,-0.2998047206416115,DNA
8,gcauchy,268,-0.2998047206416115,DNA
8,gcauchy,269,-0.2998047206416115,DNA
8,gcauchy,270,-0.2997329201273058,DNA
8,gcauchy,271,-0.2997329201273058,DNA
8,gcauchy,272,-0.2997329201273058,DNA
8,gcauchy,273,-0.2997329201273058,DNA
8,gcauchy,274,-0.2997329201273058,DNA
8,gcauchy,275,-0.2997329201273058,DNA
8,gcauchy,276,-0.2995051184849481,DNA
8,gcauchy,277,-0.2995051184849481,DNA
8,gcauchy,278,-0.2995051184849481,DNA
8,gcauchy,279,-0.2995051184849481,DNA
8,gcauchy,280,-0.2995051184849481,DNA
8,gcauchy,281,-0.2995051184849481,DNA
8,gcauchy,282,-0.2995051184849481,DNA
8,gcauchy,283,-0.2995051184849481,DNA
8,gcauchy,284,-0.2995051184849481,DNA
8,gcauchy,285,-0.2995051184849481,DNA
8,gcauchy,286,-0.2995051184849481,DNA
8,gcauchy,287,-0.2995051184849481,DNA
8,gcauchy,288,-0.2995051184849481,DNA
8,gcauchy,289,-0.2995051184849481,DNA
8,gcauchy,290,-0.2995051184849481,DNA
8,gcauchy,291,-0.2995051184849481,DNA
8,gcauchy,292,-0.2995051184849481,DNA
8,gcauchy,293,-0.2995051184849481,DNA
8,gcauchy,294,-0.2995051184849481,DNA
8,gcauchy,295,-0.2995051184849481,DNA
8,gcauchy,296,-0.2995051184849481,DNA
8,gcauchy,297,-0.2995051184849481,DNA
8,gcauchy,298,-0.2995051184849481,DNA
8,gcauchy,299,-0.2995051184849481,DNA
8,gcauchy,300,-0.2994997425761418,DNA
9,gcauchy,1,-0.3493177455156609,DNA
9,gcauchy,2,-0.3493177455156609,DNA
9,gcauchy,3,-0.3493177455156609,DNA
9,gcauchy,4,-0.3493177455156609,DNA
9,gcauchy,5,-0.3493177455156609,DNA
9,gcauchy,6,-0.3493177455156609,DNA
9,gcauchy,7,-0.3493177455156609,DNA
9,gcauchy,8,-0.3493177455156609,DNA
9,gcauchy,9,-0.3493177455156609,DNA
9,gcauchy,10,-0.3493177455156609,DNA
9,gcauchy,11,-0.3493177455156609,DNA
9,gcauchy,12,-0.3493177455156609,DNA
9,gcauchy,13,-0.3493177455156609,DNA
9,gcauchy,14,-0.3493177455156609,DNA
9,gcauchy,15,-0.3493177455156609,DNA
9,gcauchy,16,-0.3493177455156609,DNA
9,gcauchy,17,-0.3465753034193246,DNA
9,gcauchy,18,-0.3465753034193246,DNA
9,gcauchy,19,-0.3465753034193246,DNA
9,gcauchy,20,-0.3465753034193246,DNA
9,gcauchy,21,-0.3465753034193246,DNA
9,gcauchy,22,-0.3465753034193246,DNA
9,gcauchy,23,-0.3449096036628257,DNA
9,gcauchy,24,-0.3449096036628257,DNA
9,gcauchy,25,-0.3449096036628257,DNA
9,gcauchy,26,-0.3449096036628257,DNA
9,gcauchy,27,-0.3449096036628257,DNA
9,gcauchy,28,-0.3449096036628257,DNA
